ID_REF,GSM96454,GSM96455,GSM96456,GSM96457,GSM96458,GSM96459,GSM96461,GSM96462,GSM96463,GSM96464,GSM96466,GSM96467,GSM96468,GSM96469,GSM96470,GSM96471,GSM96472,GSM96473,GSM96474,GSM96475,GSM96476,GSM96477,GSM96478,GSM96479,GSM96480,GSM96481,GSM96482,GSM96483
8877,1.443649,0.464103,1.858035,1.849789,1.234459,0.993367,1.965682,1.458701,1.78483,1.052292,1.763333,1.081656,1.516119,1.399914,1.457055,0,1.041264,0.632167,2.180261,1.005249,1.846447,1.835069,1.460745,2.175037,1.27839,0.57571,0.658497,1.343383
8878,1.235851,0.859896,2.202601,2.714924,2.508934,0.805949,2.956526,3.488749,1.90171,0.674208,2.416621,1.31697,3.021964,1.929306,2.414307,0,0.777954,0.938296,2.374571,2.586533,3.84678,4.187591,2.398661,6.754403,4.683027,0.42937,4.082456,4.16184
8879,3.106586,1.06077,1.999635,2.203703,2.437721,1.772763,2.661289,2.008816,2.759443,1.342648,1.978583,1.764106,2.032852,1.407971,1.787114,0.238868,3.802264,1.661787,4.36764,1.249907,2.075046,2.893942,1.895287,4.011013,3.036239,1.373077,4.430771,2.550541
8880,0,0,0.445315,0.129834,0.10436,0.066584,0.35167,0,0.198642,0,0.27866,0.005637,0.205795,0.089821,0,0,0.087539,0.37387,0,0,0,0,0,0.516608,0.722749,0,0,0
8881,23.68788,5.59296,33.503425,29.090566,24.11993,16.767979,35.929114,27.823946,22.623086,24.371477,23.865396,21.644143,29.602087,28.619113,15.549846,3.347129,8.367074,6.948831,13.664931,7.532289,12.586227,17.749067,11.379947,20.979153,12.64315,6.710988,13.994869,14.396417
8882,5.691337,1.279054,7.399635,9.002559,6.399602,4.303504,10.133539,10.259045,7.97625,6.730108,6.72418,6.004143,7.620121,9.15751,6.83692,1.248576,2.641136,1.592888,4.006266,3.588507,4.023013,6.462352,3.604117,7.632552,6.355117,2.27067,4.964615,5.283002
8883,0,0,0.838243,0.86077,0.72765,0.375305,1.179973,0.887221,0.868718,0.411675,0.595011,0.569746,0.930292,0.719818,1.246171,0.632669,0,0,0.116689,0.661097,0.148134,0.60131,0.295958,0.800038,0.629364,0,0.558697,0.500907
8884,0.08401,0,0.289577,0.521897,0.604766,0.079144,0.680913,0.458866,1.069325,0.217096,0.73278,0.403623,0.556266,0.559833,0.155651,0.29216,0.334025,0,0.78952,0.487133,0.246797,0.60305,0.428225,1.278332,0.689084,0.185944,0.348627,0.627671
8885,3.013613,0.643639,2.864708,3.973079,3.032605,2.219633,4.457339,4.054642,4.334639,2.265967,4.173905,2.131632,3.656076,3.912156,3.073566,0,2.924053,1.029797,4.380063,1.60481,3.261159,2.881244,1.67339,5.129827,2.850429,0.64939,1.625281,3.044948
8886,4.156234,1.218689,3.636981,4.319753,5.260845,2.489336,4.706092,5.48072,3.474935,4.217738,3.577167,4.381914,3.894074,4.318424,3.311107,6.024141,1.451815,0.997466,2.256107,1.684074,1.375266,3.370726,2.444242,3.432263,1.774442,1.079569,2.018381,1.640114
8887,0.353108,0.090296,1.42252,1.6026,1.588237,0.559152,1.941781,1.963115,1.374911,1.11529,1.158808,1.552683,1.549559,1.330029,1.19537,1.099448,0,0,0.995414,0.295842,0,0.90958,0.523319,0.835021,0.348637,0.128489,0.010917,0.247593
8888,0,0,0.322436,0.164211,0.402051,0.035582,0.245291,0.353224,0.542304,0,0.369767,0.096478,0.263534,0.253369,0,0,0,0,0,0,0,0.2144,0,0.119137,0,0,0,0
8889,0.934709,0.806124,0.700013,0.729172,0.750703,0.379639,0.928869,0.712191,0.746069,0.577296,0.72073,0.43864,0.768837,0.907299,0.697068,0,1.180339,0.366494,1.443048,0.328313,1.949935,1.743221,0.998343,2.178384,1.070312,0.212328,1.792715,1.282953
8890,20.717454,14.681922,8.67912,11.784966,13.805808,8.193616,15.504398,11.121464,10.57501,8.287402,11.580738,10.060059,11.265551,11.735376,23.789869,11.697273,48.234595,13.072722,50.691296,26.158965,29.361205,28.006209,21.197896,46.887129,31.949975,10.853716,27.005595,31.720316
8891,0,0,0.185375,0.075508,0.106783,0.006742,0.210451,0.314792,0.183524,0.024024,0.285631,0.162798,0.280464,0.029452,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8892,0,0,0.064915,0.020239,0.02168,0,0.108852,0.064097,0.181052,0,0.234001,0,0.108394,0.099279,0,0,0.139322,0,0,0,0,0,0,0,0,0,0,0
8893,0,0,0.172957,0.088945,0.043396,0.077707,0.279287,0.087256,0.795606,0,0.195392,0,0.064729,0.242655,0,0,0,0,0,0,0,0,0,0.04374,0,0,0,0
8894,0.786876,0.034333,0.757543,0.820065,0.694495,0.334247,1.251486,0.435095,1.249963,0.337819,1.284057,0.872803,0.672992,1.057143,0.328331,0,0.45491,0.145757,1.086916,0,1.023392,1.295894,0.611645,1.524217,1.343151,0.466515,1.406566,0.997529
8895,2.408932,0.664318,0.669834,0.773295,1.677207,0.574803,1.401285,0.973762,1.04957,1.040616,1.323879,1.506663,1.381058,1.078801,3.482664,9.352363,5.531322,0.711447,3.032038,3.464086,1.917447,2.899126,1.782291,4.708568,2.821477,0.712593,1.396336,1.5892
8896,0,0,0.194483,0,0,0,0,0.014381,0.341224,0,0.349653,0,0.107141,0,0,0,0,0,0.173633,0,0,0,0,0,0,0,0,0
8897,0,0,0,0,0,0,0,0.078755,0.365154,0,0.11684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392198,0,0
8898,2.723298,1.150906,0.823274,1.816211,4.173171,1.154694,3.7356,6.181432,11.188544,1.226519,2.615446,3.978142,2.636983,4.089211,1.650101,0,1.873662,0.42812,1.155328,1.264705,5.085202,3.314353,1.790649,4.691139,2.038423,0.547838,2.513129,3.989037
8899,0.143157,0,0,0.262242,0.28419,0.204968,0.280467,0.358085,1.820081,0,0.565145,0.376201,0.542099,0.3364,0.186786,0,0,0,0.086248,0,0.119071,0.31895,0.115825,0.69074,0.195931,0.063946,0,0.115238
8900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8901,0,0,0.526015,0,0.350994,0.046998,0.394876,0.226382,0,0,0.238186,0.094965,0.113936,0.319039,0,0,0,0,0.370878,0,0,0,0,0.0919,0.465495,0,0,0
8902,0.444051,0,1.104479,0.735365,1.27013,0.673651,1.537802,1.312508,0.469201,0.313135,1.051099,0.678496,1.244246,0.978218,0,0,0.012547,0,0.301244,0,0,0.025544,0.06439,0.4818,0.246073,0,0,0.260098
8903,4.952586,0.634646,5.133123,2.262047,3.942571,2.20173,6.799108,3.857736,3.001856,1.567319,4.528842,2.558403,3.84946,3.277561,0.400069,0,0.811759,0.745953,1.323094,1.102523,0.591311,0.808549,0.471945,0.847046,1.635212,0.230496,0.947711,2.612483
8904,2.033572,0,2.23288,1.215751,1.794955,1.13844,3.019039,1.310013,1.645778,0.921842,1.618888,1.052027,1.439354,1.315562,0,0,0.032752,0,0.525642,0.281119,0,0.148085,0.07314,0,0.616484,0,0,0.915588
8905,0.622889,0.80002,0.955753,0.896898,0.703442,0.475191,1.206815,0.733641,0.973909,0.286391,0.619666,0.513596,0.625639,0.731826,0,0,0.023956,0,0.062759,0.313755,0.780764,0.166609,0.384948,0,0.000922,0,0,0.159385
8906,0.562144,2.127141,1.409735,0.825867,2.184133,1.161626,1.451586,1.281711,0.93871,0.363678,1.114327,1.015291,1.127823,1.222046,2.178486,0.626981,3.870988,1.381734,2.849131,2.131123,2.260454,3.018498,2.300701,3.752728,2.770011,2.236072,7.996841,2.900247
8907,5.430735,0.387567,3.605721,3.439117,7.686189,2.63225,5.646334,6.217549,3.107519,2.131761,4.37937,4.451912,5.273395,4.757298,2.916113,1.920839,1.973115,0.855622,3.207479,2.13206,1.950298,2.406455,0.971986,4.049214,3.179865,0.785079,1.948616,2.93267
8908,102.202074,18.930567,68.058437,49.70386,89.427762,52.269038,111.086845,74.125063,48.456402,50.204112,69.337394,70.824241,70.967705,66.809275,28.525229,14.623266,46.053245,11.063839,48.349941,34.704354,31.371392,29.378809,15.921182,37.976041,45.073714,12.049924,33.055983,41.764378
8909,9.584079,2.464219,11.163312,10.785083,7.87863,6.20836,15.144592,6.124029,6.453263,6.973365,5.562754,5.55103,6.12221,7.029283,3.407988,0.635274,5.418737,0.918469,4.994815,2.976036,2.537375,3.549942,2.416925,3.021296,5.22606,2.524212,3.015854,6.102269
8910,3.57385,0.73594,2.194487,2.236566,2.674745,1.556738,3.511701,2.954944,2.313471,1.290278,2.729758,2.326314,2.463364,2.54156,1.26731,0,1.484978,0.727041,1.516845,0.891816,1.176363,1.441849,0.741578,1.484331,1.356419,0.564674,0.352651,1.675644
8911,0.670357,0.598605,0.552437,1.051867,0.888608,0.492851,0.926343,0.572228,0.612101,0.313709,0.695494,0.518859,0.99395,0.750391,0.381772,0,1.778772,0.291335,1.592061,0.552919,0.499676,1.061554,0.637043,1.668372,1.165045,0.210762,0.694766,0.952073
8912,1.459124,0.139998,1.471407,1.592331,2.610018,0.954045,2.448143,2.3067,0.6784,0.909379,1.31449,1.9086,1.69899,1.577317,0.413474,0,0.401397,0.154644,1.07938,0.503801,0.224248,0.61731,0.035151,0.953144,0.660161,0.08731,0,0.678496
8913,7.751737,1.29903,6.196169,11.21364,11.364044,4.904368,10.787059,8.855043,3.379122,4.706218,5.464787,10.366208,5.539234,7.193338,3.600737,1.251709,3.013819,0.782414,3.644389,3.467542,2.670224,3.418796,1.68428,4.111885,5.124363,0.754379,0.541712,3.517217
8914,3.850084,0.647181,2.627846,4.131369,3.598918,1.830721,4.012022,2.672562,1.764825,1.928043,2.069832,2.418111,2.384994,2.576221,1.196729,0,1.6157,0.283594,1.937113,0.857216,1.109677,1.334971,0.798912,1.13005,1.509744,0.287885,1.432477,1.788023
8915,10.149002,2.926744,4.189993,5.88577,7.55199,4.320942,8.416389,9.601914,9.603234,3.738269,5.240859,6.996962,5.56051,6.584079,7.415955,2.871948,5.190509,3.059938,7.505716,5.919772,8.45557,7.013486,3.57008,6.735705,7.205224,2.79447,4.915483,8.271711
8916,0,0,0.007785,0.181802,0.068254,0.010538,0,0,0.082925,0,0,0.047928,0.155791,0.056333,0,0,0.50812,0,0.058192,0,0,0.005244,0.110163,0.599335,0.159283,0,0.211174,0.307653
8917,0.296329,0,0.759055,0.489352,0.445153,0.189124,0.799063,0.304709,0.409973,0.211333,0.235812,0.458729,0.56908,0.558234,0,0,0,0,0.148152,0,0,0.202096,0.265055,0.196783,0,0.152036,0,0.197485
8918,0.26335,0,0.388758,0.472603,0.651389,0.30737,1.035698,0.485758,0.187245,0.108576,0.394782,0.633134,0.457722,0.561365,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8919,5.509872,0.040993,2.429652,2.918523,2.785325,1.74133,3.950388,3.406095,3.4602,3.742941,2.713597,2.901995,2.58098,4.045933,2.418844,0,1.047976,0.557144,1.604786,1.329336,1.472944,2.468571,1.144362,2.486975,1.842153,0.590256,1.246546,2.169847
8920,12.691202,0,4.285098,4.069524,4.81371,3.094549,6.242481,4.622623,4.378821,3.346507,4.441884,4.192977,4.055286,4.158002,1.575339,0.321401,4.876758,1.098794,3.990318,3.044026,3.271618,1.890005,0.905967,1.915768,1.025431,0.902321,0.952205,1.493529
8921,0.389884,0,0.387841,0.086583,0.232831,0.266049,0.201594,0.299383,0.42766,0.336323,0.126784,0.160473,0.321966,0.404928,0,0,0.403572,0,0.682643,0,0,0,0.248763,0.207863,0,0.067845,0,0.005832
8922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8924,0,0,0.032621,0,0.03424,0,0,0,0,0,0,0.057486,0.059108,0.132619,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8925,0.152268,0,0.21571,0.118191,0.213406,0.034834,0,0.181544,0.00711,0.137785,0,0.249592,0.168207,0.162485,0,0,0.261529,0,0,0,0,0,0,0,0,0.555024,0,0
8926,0.925996,0,2.080557,1.526167,0.671607,0.880084,1.477454,1.555779,0.704094,0.452308,1.263727,0.894043,1.861187,1.306732,0.543721,0,0.36214,0.041719,0,0.504906,0.402915,0.658518,0.614378,0.238636,1.105012,0.30335,0.086118,0.57896
8927,0.097177,0,0.854306,0.797536,0.194912,0.441222,0.66298,0.660893,0.398483,0.086475,0.540518,0.313066,0.717969,0.419467,0,0,0.239058,0,0.079103,0,0,0.09061,0.252975,0.025316,0.111308,0.001075,0,0.232371
8928,0.944769,0,1.350027,1.255658,1.172715,0.698889,0.945761,1.785781,0.494679,0.307631,1.053852,0.89483,1.895337,1.028805,2.468376,0,0.229372,0.302688,0,0.45465,0.967349,1.706106,0.711525,1.588782,2.233079,0.366454,0.784912,1.235242
8929,0.296226,0,0.691572,0.641574,0.42546,0.30102,0.801405,0.831136,0.392199,0,0.452303,0.286762,0.780788,0.499551,0,0,0,0,0,0,0,0.055639,0.026602,0.090729,0,0,0,0
8930,0,0,0.009122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8931,18.851365,3.597522,17.168449,19.890921,13.610125,11.158235,18.045706,24.288445,14.316436,11.997338,17.213657,15.445294,17.828994,15.686999,19.349489,4.289727,7.03458,6.212557,8.146757,9.226641,12.410316,13.861451,9.865874,16.59807,15.869172,6.568945,8.743234,11.355313
8932,2.774395,0.716873,2.894944,3.760238,2.002405,1.900264,2.785733,2.797257,1.888495,1.880689,2.29137,1.596827,2.343073,2.195883,2.572976,0,0.170876,0.809296,0.715837,0.739249,1.379997,2.056485,1.909517,1.740039,1.61961,0.278406,0.859737,2.743531
8933,9.990204,0.622333,6.356531,7.21042,7.300785,4.885915,9.048278,6.800744,4.894202,4.398086,5.621853,6.235544,6.665506,6.291807,4.054481,0.193406,3.276252,1.033934,2.554733,3.181709,3.04242,3.110205,2.059659,5.012796,4.413247,1.20829,3.475968,3.409689
8934,0.99058,0,1.180357,1.199232,0.935128,0.838307,1.817143,1.175516,0.850918,0.942268,0.991457,0.764254,1.073417,1.115179,0.56222,0,0,0.153895,0.283033,0,0.471897,0.659143,0.748503,0.391174,0.395003,0,0,1.251365
8935,0,0,0.012225,0.142266,0,0.03054,0.029103,0.135928,0.070919,0,0,0,0.301787,0.057871,0,0,0,0,0,0,0,0,0,0,0,0.177973,0,0
8936,116.235719,18.482215,43.404441,68.009368,55.515814,38.816576,73.962888,50.189202,62.538554,45.021069,53.395108,48.209267,48.186226,49.103521,57.01488,27.013672,60.788457,24.894282,47.86451,50.400984,62.449149,53.424536,31.090046,65.909499,55.547547,21.372808,61.027212,53.318148
8937,9.75943,1.915345,4.71255,8.895051,4.14952,4.293474,7.339952,4.479974,4.534323,4.034283,5.332699,2.92688,3.894526,3.832664,4.051919,0.721412,4.819084,1.314281,3.419426,3.259829,5.254908,3.079223,4.461111,3.934578,4.051363,2.144084,2.829611,8.240908
8938,1.304827,0,0.819978,1.400061,1.066224,0.832103,1.814853,1.158009,0.897929,0.532744,0.876133,1.16028,0.684387,0.981314,0.764895,0,0.254769,0.060276,0.396425,0,0.216906,0.637775,0.280115,0.675923,0.253393,0,0,0.536804
8939,1.535811,0,1.159004,1.310965,0.827173,0.570296,1.088887,0.607376,0.598748,0.639271,0.627513,0.713991,1.114864,1.02856,0.313578,0,0,0.050065,0,0,0.08773,0.237244,0,0.418972,0.148725,0,0,0.251383
8940,3.533854,0.719582,1.428891,2.345932,1.538969,1.695345,2.012411,2.259984,1.393069,1.286303,1.420889,1.804204,2.015101,1.918048,2.414727,0,3.550359,1.221271,3.825946,1.723543,1.631912,2.024842,1.436621,2.613372,2.109033,0.975747,1.066395,2.315187
8941,6.851676,0.366898,1.737308,3.665306,3.951814,2.746622,4.946787,4.02085,4.069182,3.296769,3.399957,4.679312,2.099736,3.331771,3.628956,1.76195,3.319059,1.302453,2.417765,3.762304,3.495298,4.652109,1.69998,6.007822,1.320474,0.438109,1.791895,3.561989
8942,2.217801,0.51802,0.880432,1.811051,1.618316,1.064031,2.597943,1.703221,2.262839,1.29535,1.534594,1.293725,1.045016,1.490344,0.924654,0,1.407034,1.151144,0.741647,1.753596,1.698589,1.495389,0.740714,1.419048,1.065892,0.249829,0.413182,1.700641
8943,1.004701,0,0.59508,0.921665,0.901695,0.558896,1.265416,1.053999,1.216179,0.732193,0.786737,1.315196,0.910263,1.326897,0,0,0.239762,0,0.542789,0.30306,0.438929,0,0.310456,0.305318,0.37848,0.214021,0,0.577422
8944,10.200505,0,3.866246,6.753294,4.544641,3.847534,7.065484,4.249013,4.577791,4.060514,5.098507,6.219261,4.792669,6.582272,2.701194,0.092821,1.904823,0.488605,2.206364,1.016521,1.538678,1.822439,1.206285,2.43124,1.838885,0.176091,0.787265,1.292107
8945,8.537201,0,6.830923,7.347983,4.725517,3.87676,8.769828,7.661102,4.92476,5.217769,5.026956,6.353902,6.924772,6.952089,2.836464,0,2.332065,0.841005,5.210277,2.844723,3.807239,1.950948,1.757122,2.480139,1.471744,0.332613,0.835577,1.173745
8946,0.280017,0,0.339401,0.506998,0.499436,0.257091,0.52187,0.353171,0.442408,0.092307,0.177943,0.417959,0.389671,0.438941,0.89094,0,0.944242,0.043281,0.222077,0.10855,0.275673,0.797482,0.304423,0.826046,0.456113,0,0,0.419557
8947,0.044817,0.54818,0.151795,0.247172,0.314058,0,0.379833,0.312559,0.468912,0.049574,0.152937,0.15943,0.174684,0.273594,0.323361,0,0,0.04822,0,0,0.024763,0.324754,0.590189,0.515169,0.234108,0.515838,0.142286,0.37962
8948,0,0,0.052363,0,0,0,0.149089,0.222023,0.122566,0,0,0.131019,0.022374,0.202351,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8949,1.247636,0,0.303424,0.814471,0.59533,0.372096,0.872942,0.960317,1.115449,0.189402,0.57431,1.221652,0.520303,0.869084,0.49162,0,0,0.50008,0,0,0.30891,0.421656,0.070128,0.710202,0,0,0,0.040409
8950,0,0,0.173352,0.039157,0,0,0.244717,0.463746,0,0,0,0.209681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8952,0,0.158624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8953,0,0,0.045359,0.112638,0,0.026816,0,0.016581,0.04598,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014903,0,0,0.007523,0,0
8954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8956,0,0,0,0.307827,0,0,0,0.163015,0.181933,0,0,0,0,0,0,0,0,0.044398,0,0,0,0,0,0,0,0.371011,0,0
8957,2.191791,0,2.005446,3.293165,0.437001,1.70081,1.103236,1.710113,2.674079,1.250627,1.142943,0.927395,1.234307,0.979386,0,0,0.624842,0.516992,0,0,0,1.010731,0.067732,1.284965,1.50069,0.139293,1.973533,0.863481
8958,0,0,0.232817,0.739613,0,0.326299,0.420884,0.152891,0.356265,0,0,0.212193,0.531663,0.196782,0,0,0,0,0,0,0,0.035185,0,0,0.249132,0,0,0.081402
8959,0,0,0,0,0,0.089398,0,0,0,0,0,0,0.156714,0,0,0,0,0.058943,0,0,0,0,0,0,0,0,0,0
8960,0,0,0.303196,0.000431,0,0.025644,0,0,0,0,0,0,0.02756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8962,0,0,0.01567,0,0.242116,0.076619,0.374264,0.009154,0,0,0.063597,0.787584,0,0,1.434439,0,0,0,0,0,0,0,0,0.183787,0,0,0,0
8963,0.11031,0,0.541614,0.487149,0,0.440667,0.244661,0.227572,0.378141,0.084526,0.04371,0.404852,0.389689,0.286975,0,0,0,0.140884,0,0,0,0.14481,0.154351,0,0.031069,0.535845,0,0.080751
8964,4.190232,0,0.968546,0.822002,0,1.320191,0.230446,0.896562,0.369836,0.902133,0.147432,0.22168,1.051012,0.327159,0,0,3.010704,1.374289,3.5991,0,0.776585,1.242803,0.35945,0.70187,2.155815,0.681675,0,1.811997
8965,0.072314,0,0.161104,0.138987,0,0.23025,0,0,0,0,0,0,0.082301,0,0,0,0,0.459541,0,0,0,0,0,0,0,0,0,0
8966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8967,0,0,0.826031,0.059717,0,0.220177,0,0.2886,0.030368,0.143318,0,0.035137,0.071303,0,0,0,0,0.257297,0,0,0,0,0,0,0,0,0,0
8968,0,0,0,0.025639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8969,0,0,0,0,0,0,0,0,0,0,0,0.079367,0,0,0.167984,0.066759,0.459662,0.006682,0.662675,0.317075,0,0,0,0,0,0,0,0
8970,7.005954,0.144178,2.286372,2.495483,0.241003,1.519493,0.939681,3.228955,1.409499,1.614383,1.05186,0.939651,1.563264,0.964746,0.303419,0,3.586421,0.664451,3.1933,0.125894,0.468486,1.188957,0.190299,0.660894,0.955847,0.690195,0,0.654021
8971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004424,0,0
8973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050438,0,0,0,0,0,0,0,0,0,0
8974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139826,0,0
8975,0,0,0,0,0,0,0,0,0,0,0,0.378836,0,0,0.167076,0,0.015188,0,0,0,0,0,0,0,0,0.095971,0,0
8976,3.281575,0.997754,4.104712,7.020261,3.812805,3.961336,3.459958,3.922291,3.090156,4.391179,2.708204,4.509647,4.236612,3.602291,2.46716,0.182028,2.057869,2.084315,1.995144,1.323025,1.408576,2.480291,2.383582,2.893036,2.982257,2.541537,2.091574,3.118574
8977,0,0,0.62779,1.064765,0.199578,0.515382,0.908967,0.371929,0.402546,0.538015,0.28219,0.457081,0.574579,0.510566,0.093999,0,0.383,0.423534,0,0,0,0.601486,0.193749,0.228368,0.307761,0.017894,0,0.043144
8978,1.190057,0,0.414576,1.610452,0.461553,0.79977,1.589834,0.547356,0.879135,1.05966,0.776699,1.405108,1.517692,1.173677,4.144045,0.539376,0,0.69387,0.220505,0.467553,0.90681,1.707129,0.639573,1.082654,0.734377,0.750066,0,0.410785
8979,0,0.038174,0,0.575039,0,0.038232,0.325016,0,0.111602,0.440477,0.024011,0.108932,0.085617,0.078257,1.16393,0,0,0.222888,0,0,0,0.979839,0.38765,0.098906,0.138113,0.756927,0,0.184134
8980,0,0.15354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061611,0,0,0,0.147957,0,0,0,0.675911,0,0
8981,1.888561,0,1.792312,3.377603,0.718545,1.537492,2.786195,2.679658,1.377426,1.493136,1.429542,2.452199,2.369437,2.192443,3.002502,0,0.181733,0.489317,0.008775,0.180692,0.888398,1.698317,1.009243,1.882785,1.362757,0.756674,0.566026,1.199924
8982,7.554306,0.147962,3.328827,6.919799,2.761406,3.223148,7.011294,3.305023,4.177348,3.923759,3.79513,4.939728,4.758221,4.763789,3.23966,0,2.90444,1.470239,1.053362,1.396726,2.450405,4.022788,1.289791,3.604,3.225693,1.739714,1.77741,2.574731
8983,1.809089,0,1.194903,2.43455,0.754253,1.764345,3.236071,1.559067,1.087782,1.394084,1.105735,1.996247,1.816722,1.67934,0.680507,0,0.290259,0.191294,0.431725,0.021227,0,1.699828,0.288138,0.681793,0.738293,0.373506,0,0.532371
8984,0,0.014884,0,0.022359,0,0,0.261075,0,0,0.021903,0,0,0,0,0,0,0,0,0,0,0,0.683569,0,0,0,0.217446,0.507498,0
8985,0,0.364516,0,0,0,0.018534,0.001647,0,0.083757,0,0,0.03112,0,0,0,0,0,0,0,0,0,0.532273,0,0,0,0.025345,0,0
8986,4.105042,0.294693,2.374445,3.329981,1.368248,2.21796,3.891508,3.001255,1.578334,1.927482,1.749144,3.102968,3.114057,2.626535,3.606837,0,0.839781,1.633669,0.814278,0.676954,1.198246,2.612006,0.99154,3.016671,2.52726,0.81909,0.927969,1.959461
8987,0.223972,0,0.452965,0.810147,0.171774,0.544232,0.985274,0.366542,0.319128,0.298079,0.281239,0.662086,0.51563,0.548844,0.62472,0,0,0.072507,0,0,0,0.954236,0.034477,0.238,0.146419,0.022401,0,0.103161
8988,0,0,0.110066,0.368034,0,0.361508,0.571458,0.009897,0,0.122444,0,0.316545,0.210139,0.061549,0,0,0,0,0,0,0,0.502304,0,0,0,0,0,0
8989,0,0,0,0,0,0,0.131543,0,0,0,0,0,0,0,0,0,0,0.183185,0,0,0,0.19808,0.092402,0,0,0.042597,0,0
8990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036769,0,0,0,0.110193,0,0
8991,0,0,0.004874,0.005647,0,0,0.071811,0,0,0,0,0.075102,0.129443,0,0.425317,0,0,0.027882,0,0,0,0.181672,0,0,0,0.215565,0,0
8992,0,0,0,0,0,0,0.561137,0,0.032056,0,0,0,0.034626,0,0,0,0,0,0,0,0,0.213092,0,0,0,0,0.0778,0
8993,0,0,0,0,0,0.032742,0.163878,0,0,0,0,0.005069,0,0,0,0,0,0,0,0,0,0.030317,0,0,0,0.101396,0,0
8994,0.027149,0,0.345283,0.327427,0,0.283298,0.445556,0,0,0,0,0.162112,0.226252,0.076587,0,0,0,0,0,0,0,0.253271,0,0,0,0,0,0
8995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096291,0,0,0,0.08721,0,0
8996,1.610263,0.036033,0.398262,0.700311,0.713807,0.699442,0.64119,0.248206,0.541859,0.501455,0.211369,0.640387,0.70829,0.767541,0,0,0.660022,0.120409,0,0,0,0.592082,0,0.090947,0,0.352197,0,0.305677
8997,0,0,0,0,0,0,0.244259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254382,0,0,0,0,0,0
8998,0.120476,0,0.247152,0.307155,0,0.204773,0.640529,0,0.073093,0.093114,0,0.352521,0.357705,0.116734,0,0,0,0.116949,0,0,0,0.264487,0,0,0,0.391819,0,0
8999,0,0,0,0.018373,0,0,0.194472,0.031555,0,0,0,0,0.068816,0,0,0,0,0.240119,0,0,0,0.158821,0,0,0,1.145931,0.655901,0
9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9002,0,0,0,0,0,0,0,0,0,0.079117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.546017,0
9004,0,2.625767,0,0,0,0,0,0,0,0,0,0,0,0,2.262015,6.289549,0,0.003843,0,1.237153,1.153345,0.170492,2.86336,0,0,0,3.182527,0
9005,0,33.164995,0,0,0,0,0,0,0,0,0,0,0,0,8.970071,23.95931,10.731011,11.31607,16.427065,11.708163,15.553353,12.804719,5.753468,7.788988,7.186974,14.141285,16.335637,10.096914
